accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,weightSum,label
0.5665384432834308,0.6931483659973166,0.41125222530206246,0.663333343953055,0.630161582327219,0.7884615398016878,3.4978733512107283,Normal
0.566231647841105,0.6681175599655672,0.44346340639804543,0.7216666781624249,0.5655296244987102,0.7051282102095522,3.4789429309312254,Normal
0.5088092744601546,0.6474036423154068,0.4255014120408524,0.7250000102299461,0.5547576299306181,0.621794880128764,2.810447365278378,Normal
0.46447263481041506,0.44631161123534546,0.4714476713517461,0.6150000078519939,0.6570915591674048,0.5384615485820186,0.6406326743308455,Normal
0.4063862621350495,0.503380736153441,0.4573527060108292,0.6700000039589843,0.692998202196377,0.4756410327329987,0.9117508232593539,Normal
0.3577490476362885,0.4291812916430558,0.37717621513237765,0.5516666677595515,0.7863554729426279,0.4641025712765207,-0.8722506240010258,Normal
0.3504603663745308,0.48368528153316315,0.4486069466807973,0.6550000007616636,0.8581687627641614,0.4794871813395312,0.3410364463925364,Normal
0.33300973356350794,0.5701562671921457,0.35591988655911416,0.7933333350834576,0.8689407573322538,0.488461538512694,0.4773795828223231,Normal
0.3812829439777608,0.46293048368387496,0.40442988132205904,0.6583333375935462,0.908438065331305,0.49615385136263923,-0.13284786790609343,Normal
0.4030668055382595,0.5048109494006437,0.48227385725236166,0.7466666715274507,0.8940754095567228,0.5256410271654429,1.1256885677576067,Normal
0.4289065008383792,0.4517559603727842,0.41792670867990833,0.6466666732926647,0.7989228027329154,0.6038461574753456,0.07799376547336584,Normal
0.46252933707996,0.47276379348066444,0.47468922212266895,0.5683333384199408,0.7199281877612467,0.6884615421410536,0.9684794917702674,Normal
0.6222519223605832,0.5441558540837569,0.5846953898626548,0.6650000074458229,0.7719928163126848,0.7820512849572294,3.502177022397518,Normal
0.576321372038379,0.701803549888393,0.4992848568536402,0.633333340734655,0.6750448816227884,0.8025641074960903,4.397893376648426,Aggressive
0.6211458907033134,0.7775066635769325,0.6291387158981839,0.6883333393826384,0.7271095129113821,0.7410256472092956,6.605915941298008,Aggressive
0.5894685373316428,0.6758239603782882,0.636784169162349,0.6300000077142615,0.7181328530522683,0.6538461582602725,5.3315602242946625,Aggressive
0.434701322627277,0.6491732914265638,0.5138150345329832,0.6583333396581033,0.6391382421863328,0.5435897454209888,3.2338944375514984,Normal
0.5433791631813544,0.44880388915098174,0.5963085289454705,0.6183333400783274,0.7001795338472571,0.48461538208772154,2.1116141378879547,Normal
0.5183657609022431,0.39135163244830323,0.5368277238740639,0.645000004241476,0.7378815093612686,0.44230768486834254,0.8125492036342621,Normal
0.537896900210564,0.4621176702501161,0.6294945856795278,0.7400000042161676,0.7378815093612686,0.4102564047822237,2.524897024035454,Normal
0.5836419746212522,0.4003284481796908,0.5962778409504548,0.6733333387263103,0.7324955120772226,0.3820512811210775,1.735632449854165,Normal
0.5862038877090108,0.3413712456685667,0.6449858015309299,0.5866666700321057,0.8204667891319447,0.346153852428426,1.474519044626504,Normal
0.6217403607966201,0.32599337189351385,0.5860513553336089,0.5800000090733047,0.919210062636554,0.3243589816571276,0.959793232847005,Normal
0.629622390536637,0.33480679168843863,0.5012521282707219,0.55833334317025,0.8994614082093476,0.4448718013679696,0.37561238603666414,Normal
0.6019764824442511,0.35542182018022755,0.48891274249278244,0.47666667273613955,0.8850987510661878,0.5730769275762743,0.37995949387550343,Normal
0.6713873802250535,0.5510029466206985,0.5680032111975002,0.7116666773543119,0.8922800734791672,0.7205128212498672,3.6729775965213776,Normal
0.576321372038379,0.701803549888393,0.4992848568536402,0.633333340734655,0.6750448816227884,0.8025641074960903,4.397893376648426,Aggressive
0.6211458907033134,0.7775066635769325,0.6291387158981839,0.6883333393826384,0.7271095129113821,0.7410256472092956,6.605915941298008,Aggressive
0.5894685373316428,0.6758239603782882,0.636784169162349,0.6300000077142615,0.7181328530522683,0.6538461582602725,5.3315602242946625,Aggressive
0.434701322627277,0.6491732914265638,0.5138150345329832,0.6583333396581033,0.6391382421863328,0.5435897454209888,3.2338944375514984,Normal
0.5433791631813544,0.44880388915098174,0.5963085289454705,0.6183333400783274,0.7001795338472571,0.48461538208772154,2.1116141378879547,Normal
0.5183657609022431,0.39135163244830323,0.5368277238740639,0.645000004241476,0.7378815093612686,0.44230768486834254,0.8125492036342621,Normal
0.537896900210564,0.4621176702501161,0.6294945856795278,0.7400000042161676,0.7378815093612686,0.4102564047822237,2.524897024035454,Normal
0.5836419746212522,0.4003284481796908,0.5962778409504548,0.6733333387263103,0.7324955120772226,0.3820512811210775,1.735632449854165,Normal
0.5862038877090108,0.3413712456685667,0.6449858015309299,0.5866666700321057,0.8204667891319447,0.346153852428426,1.474519044626504,Normal
0.6217403607966201,0.32599337189351385,0.5860513553336089,0.5800000090733047,0.919210062636554,0.3243589816571276,0.959793232847005,Normal
0.6283660781499512,0.3522950315281815,0.4790619902492663,0.5433333407669899,0.9263913912081339,0.4371794946261807,0.38454382913187135,Normal
0.5550610741071959,0.38194194412905247,0.48901072106538196,0.5016666716595878,0.8563734360955787,0.5397435936382148,0.4681387022137642,Normal
0.4715371765506965,0.5866060835943631,0.4058580473495401,0.6766666717467038,0.7504488360722565,0.6499999996363641,1.7544850707054138,Normal
0.39500219098677153,0.5798243871448375,0.40173357349614885,0.648333334720876,0.5727109503331345,0.7141025676270415,1.2764145955443382,Normal
0.3909635203104129,0.5857157454483798,0.45252631277059185,0.6950000020883713,0.5691202843366222,0.6397435954523949,1.7602110877633093,Normal
0.43384773592765574,0.4857181356264501,0.5136618174712757,0.6933333368486712,0.6786355469350118,0.5474359057551814,1.3168239668011663,Normal
0.490037363387453,0.3694040592970053,0.5633131844899696,0.6400000069342537,0.7342908435358289,0.45897437052833034,0.6476570218801496,Normal
0.5459306883882131,0.39349275294441655,0.6118401413748223,0.6933333403425369,0.8222621169980334,0.3794871924746422,1.6095688790082927,Normal
0.6222776598963612,0.35806997758481834,0.6332431030282633,0.6450000077353412,0.8922800734791662,0.3102564159173346,1.7408017069101331,Normal
0.6460687872759147,0.4558860122549373,0.5374472876953308,0.7100000079854983,0.8922800734791662,0.27435897158780337,2.179144337773323,Normal
0.6173249937457563,0.4850302332044251,0.4869477029883353,0.6750000065070041,0.908438065331305,0.23333333432852188,1.9519135355949397,Normal
0.6282821499705648,0.4869918712031397,0.48422561720084145,0.6733333387263107,0.8743267564980945,0.21923076077028894,2.0036346465349197,Normal
0.6120957232062529,0.5059441486223936,0.5258239936579518,0.7033333397213418,0.8096947973010079,0.18974357714904547,2.5039149969816203,Normal
0.5929509685165383,0.561279920480967,0.5821508483906573,0.6600000028332464,0.7935368081860251,0.18205127993597997,3.54154135286808,Normal
0.5761226296954571,0.49834552281679784,0.6220136203607062,0.7083333379814352,0.7540394993316125,0.15512820059805124,3.066226214170456,Normal
0.5223379220612913,0.37370991667553854,0.6059827412641445,0.5766666722414213,0.8222621197351893,0.10769230263048193,1.2160842414014037,Normal
0.43891398001416215,0.5189244565619281,0.5350468126666431,0.7333333330933943,0.7809694830146877,0.09230769256747118,1.9120107735507186,Normal
0.3984682496313176,0.4690126255932827,0.5230089509786865,0.700000000348466,0.7576301646438363,0.24358974071142697,1.033287047874182,Normal
0.3783136374607359,0.5278310041158458,0.49964463238673906,0.6949999995473792,0.7109515279021331,0.41410255632067117,1.4258065107278521,Normal
0.39294029780883555,0.6347959677635435,0.49003882652023295,0.761666667578229,0.5834829455855158,0.5858974357992327,2.6642051679082215,Normal
0.4763331295488063,0.4939446087587464,0.49046968673527475,0.6400000059813813,0.5798922789047144,0.7217948729028729,1.4166237604804335,Normal
0.4736247351045612,0.5043619323209231,0.48361297213982635,0.6433333415427677,0.5691202875869945,0.6435897421043175,1.4669994455762208,Normal
0.5011522359435295,0.5059299502909851,0.5174981584380475,0.7150000078337119,0.5924596045892684,0.5551282010136366,1.905664772260934,Normal
0.4697096264047609,0.5217381497239141,0.5224469690975805,0.7133333400530186,0.68761220867592,0.4858974303201588,1.9835056215524671,Normal
0.40987034358432217,0.45813833463909764,0.4906826060023816,0.5966666716342792,0.8168761215957822,0.4692307642062707,0.683999106287956,Normal
0.48337856231195714,0.4569471493915825,0.5365149289549336,0.6983333376497584,0.9066427265165932,0.4769230770562161,1.410881906747818,Normal
0.4656873754275661,0.43008275061488477,0.5132818436219576,0.5950000038535864,0.9515260326550514,0.5051282085358021,0.8141111368313432,Normal
0.5150584038258192,0.41250861215813767,0.6003393763496465,0.6200000053180277,0.8833034113961136,0.5333333400153882,1.5870557660236952,Normal
0.4379090775422879,0.37047524639346846,0.6159235490383314,0.6133333392772405,0.8456014386192576,0.5153846256690626,0.8622081810608504,Normal
0.40394215804065464,0.29540399080235014,0.4938414664290035,0.5633333414303441,0.7576301651570526,0.49487179922098185,-1.220438032411039,Normal
0.303415956620111,0.621149934035672,0.620123124918328,0.706666671471239,0.6714542195609369,0.4525641098200427,3.1911083087325096,Normal
0.3252819909932298,0.7001300404663773,0.4448471584484256,0.6850000055681843,0.737881507479474,0.3615384703098767,2.720771722495556,Normal
0.3781498605845246,0.8684035506324569,0.4786836902390688,0.8100000078084041,0.7127468571367994,0.28846154514603645,5.229098133742809,Aggressive
0.3569476889805626,0.9082089570113988,0.528222683200123,0.7200000048233097,0.7935368027117132,0.206410270627473,6.01730652153492,Aggressive
0.5055314132613282,0.5798424714665485,0.4110656419610757,0.6650000087163194,0.9335727101996679,0.13205129332197532,1.8813419789075851,Normal
0.4249218684769155,0.5325348235949205,0.48325665598685347,0.6416666724915786,0.8779174135988507,0.283333341465931,1.5621367394924164,Normal
0.43266847692602783,0.46634745982933723,0.4509207140205217,0.5916666721036892,0.827648112913502,0.4371794948705069,0.5484850294888017,Normal
0.4578528353000427,0.46248065119159293,0.4955668043685945,0.6483333398028617,0.7181328530522683,0.5910256443658629,1.004420716781169,Normal
0.4763331295488063,0.4939446087587464,0.49046968673527475,0.6400000059813813,0.5798922789047144,0.7217948729028729,1.4166237604804335,Normal
0.4736247351045612,0.5043619323209231,0.48361297213982635,0.6433333415427677,0.5691202875869945,0.6435897421043175,1.4669994455762208,Normal
0.5011522359435295,0.5059299502909851,0.5174981584380475,0.7150000078337119,0.5924596045892684,0.5551282010136366,1.905664772260934,Normal
0.4697096264047609,0.5217381497239141,0.5224469690975805,0.7133333400530186,0.68761220867592,0.4858974303201588,1.9835056215524671,Normal
0.40987034358432217,0.45813833463909764,0.4906826060023816,0.5966666716342792,0.8168761215957822,0.4692307642062707,0.683999106287956,Normal
0.48337856231195714,0.4569471493915825,0.5365149289549336,0.6983333376497584,0.9066427265165932,0.4769230770562161,1.410881906747818,Normal
0.4656873754275661,0.43008275061488477,0.5132818436219576,0.5950000038535864,0.9515260326550514,0.5051282085358021,0.8141111368313432,Normal
0.5150584038258192,0.41250861215813767,0.6003393763496465,0.6200000053180277,0.8833034113961136,0.5333333400153882,1.5870557660236952,Normal
0.4379090775422879,0.37047524639346846,0.6159235490383314,0.6133333392772405,0.8456014386192576,0.5153846256690626,0.8622081810608504,Normal
0.40394215804065464,0.29540399080235014,0.4938414664290035,0.5633333414303441,0.7576301651570526,0.49487179922098185,-1.220438032411039,Normal
0.303415956620111,0.621149934035672,0.620123124918328,0.706666671471239,0.6714542195609369,0.4525641098200427,3.1911083087325096,Normal
0.3252819909932298,0.7001300404663773,0.4448471584484256,0.6850000055681843,0.737881507479474,0.3615384703098767,2.720771722495556,Normal
0.3781498605845246,0.8684035506324569,0.4786836902390688,0.8100000078084041,0.7127468571367994,0.28846154514603645,5.229098133742809,Aggressive
0.3569476889805626,0.9082089570113988,0.528222683200123,0.7200000048233097,0.7935368027117132,0.206410270627473,6.01730652153492,Aggressive
0.5055314132613282,0.5798424714665485,0.4110656419610757,0.6650000087163194,0.9335727101996679,0.13205129332197532,1.8813419789075851,Normal
0.42939618541849656,0.5126459505669385,0.44641425764548115,0.6150000057874374,0.861759425168157,0.2858974428173313,1.0359197482466698,Normal
0.5043673070436856,0.4484702452643769,0.44250214509466035,0.6366666716904921,0.8384201074815945,0.4397435962219072,0.607992075383663,Normal
0.49179195992584973,0.4747511144268957,0.4674479583687036,0.736666671195774,0.7217235197330697,0.5961538480459683,1.0688227340579028,Normal
0.39434917572538,0.5779719583697233,0.41348296751876407,0.7100000044916325,0.5996409347004987,0.7448717948385241,1.3520582541823387,Normal
0.4443721542429028,0.5289651359657127,0.49583987221273,0.7383333402469633,0.6104129261892906,0.682051284853334,1.720303475856781,Normal
0.32901897545832426,0.4566412830435111,0.49058507380141125,0.651666671552759,0.7648114901361165,0.6320512845570596,0.28164917230606096,Normal
0.4232384325306743,0.4434753770123681,0.5305837659325379,0.7066666727417354,0.8473967663142747,0.6076923095024461,0.9169951230287552,Normal
0.5233470933372879,0.3114939127668584,0.5818476504615538,0.655000007114146,0.9084380588305601,0.591025643388558,0.2869647741317749,Normal
0.41042463789724176,0.3952558634660976,0.5886117429439526,0.7100000044916327,0.9497306993146507,0.5884615391052428,0.7880867868661878,Normal
0.5335784971727136,0.44058269585483495,0.660798739625068,0.7633333378999153,0.8150807891107418,0.6076923095024461,2.520047679543495,Normal
0.5130164916709088,0.43996653954554715,0.6796865087411282,0.7050000062315384,0.7737881523902401,0.5974359001876257,2.576596215367317,Normal
0.5368312404202279,0.49047791279254394,0.7300402415182974,0.7200000052997456,0.7540395000159009,0.593589747671873,3.7107901871204376,Normal
0.6351762392152163,0.47253247622600975,0.7227845822792919,0.7116666714782652,0.6858168796123246,0.5217948746496904,3.9059948474168777,Normal
0.5898116574145778,0.565865800725707,0.7129206620182269,0.6683333396721561,0.736086177560518,0.40769231613578844,4.697826072573662,Aggressive
0.560073466651243,0.4112335311507219,0.6781257703397882,0.6050000046616992,0.7719928197341293,0.28846155296447634,2.4507075995206833,Normal
0.5368665234491008,0.2821229204877451,0.6762392922420722,0.7116666697313325,0.8707360925544493,0.1769230870062294,0.8143365383148191,Normal
0.5345678118425985,0.3675103247793328,0.4808430129951056,0.8650000089973805,0.8420107755309733,0.15000000766830093,0.1322171092033385,Normal
0.6174885958108113,0.5000381867895113,0.34205413304976834,0.8316666762524522,0.662477561925762,0.1256410326136875,0.88995549082756,Normal
0.6187985668888375,0.5985046760597776,0.43350831473172563,0.8350000105433422,0.5368043102123896,0.18076922779432208,2.829370945692062,Normal
0.554695653493474,0.8227280248990303,0.3632188438461478,0.7550000104309174,0.2226211727174905,0.21282051569888086,4.54664409160614,Aggressive
0.5254414639377862,0.7485239733076736,0.4944277755638985,0.5400000055232268,0.2944344611704461,0.3846153912682222,4.661151722073554,Aggressive
0.4272743925066108,0.5562403510575314,0.5577501664687194,0.5833333398703288,0.39138239722892104,0.5641025646614445,2.487183079123497,Normal
0.37194542654904095,0.6540868006161868,0.4255002961117795,0.6200000069061475,0.4631956843132993,0.6820512854641491,2.238559916615486,Normal
0.3992714202247785,0.6769765422114365,0.456815386162234,0.6733333428554236,0.6445242394703793,0.8115384618595016,2.9036745578050613,Normal
0.4510455943556315,0.6988750479118584,0.47637003449225174,0.6933333444716502,0.5709156231513347,0.7641025619373227,3.5728090405464172,Normal
0.4813501081650086,0.6273538501666168,0.5117501193765126,0.7300000102369724,0.6193895918648605,0.7217948699709581,3.1826167553663254,Normal
0.5696323940276871,0.5006741882020097,0.5176020514074889,0.5883333454357779,0.692998212289639,0.6615384603598632,2.1703331617172807,Normal
0.5566656361518576,0.4790390913368582,0.4901510889577211,0.655000005843649,0.7881508163762906,0.6294871802737445,1.6211151177994907,Normal
0.5318140664528034,0.36662746740655844,0.5170818052737088,0.6066666732364534,0.8833034177257862,0.6346153888403747,0.4185096616856756,Normal
0.5596827994534348,0.48472413752157084,0.48108271453271745,0.6600000015627504,0.9694793605847467,0.6256410316672119,1.6244368995539844,Normal
0.514077241405093,0.4391796868092086,0.415292558103358,0.6466666694811762,0.8509874367586653,0.6500000067218255,0.3129177240189166,Normal
0.4632196574146944,0.2811455211248168,0.44725064648561014,0.5766666735119184,0.7935368081860251,0.6294871841829646,-1.5038238018751144,Normal
0.48531670997632714,0.38639497901561254,0.4066153168184014,0.6966666749510513,0.8581687701202678,0.6000000044709409,-0.5151867121458055,Normal
0.48004791780115674,0.40301460572076125,0.42545833717863896,0.6733333463492894,0.7163375320290685,0.5794871819320799,-0.18480183184146884,Normal
0.4450647036895004,0.5052331547358984,0.4707052437395542,0.7583333421808147,0.8617594340639134,0.5397435929052359,1.2312320619821548,Normal
0.5445281581853596,0.5488510658639814,0.47651477049300517,0.771666674262389,0.9335727184111359,0.4833333377645037,2.2634247094392776,Normal
0.5935635962240723,0.5086945555769657,0.5159605197685161,0.7216666713335065,0.8958707401599683,0.40641025617569077,2.363770067691803,Normal
0.4685696670688292,0.4649660796018993,0.4869132207799831,0.7449999999352683,0.9838420163593288,0.3269230703035629,1.0104357898235317,Normal
0.5936557474888825,0.46572966250226977,0.5975411841993817,0.8850000020377554,0.8976660743557299,0.22948717790354903,2.558896660804748,Normal
0.47484449931197464,0.51987547223217,0.521209961720285,0.8766666732982611,0.72172352743132,0.1692307741562843,1.9755373299121857,Normal
0.4762161388246022,0.5324692236543641,0.5359978074225575,0.8766666732982611,0.5511669695794887,0.11153847469233463,2.2557206451892853,Normal
0.46248366146411024,0.5890620559027486,0.4276771389542606,0.8266666754513647,0.4236983845257156,0.0628205245831078,1.926675260066986,Normal
0.37507959234001503,0.5847550875246006,0.43746618037453483,0.6983333411436238,0.43985637278533724,0.12179487618871511,1.5448300540447235,Normal
0.42945769227778335,0.5895807398329903,0.4677322970964753,0.6216666705577274,0.5529622952216385,0.3025641011127793,2.1181949973106384,Normal
0.3488487184973947,0.5762429410116793,0.4268542528559136,0.5866666725730985,0.6355475755055313,0.5064102495606151,1.2300008833408356,Normal
0.40044162394967836,0.5463832974662227,0.5206312409030857,0.5916666759151784,0.6894075401345261,0.7012820519521326,1.927236557006836,Normal
0.3992714202247785,0.6769765422114365,0.456815386162234,0.6733333428554236,0.6445242394703793,0.8115384618595016,2.9036745578050613,Normal
0.4510455943556315,0.6988750479118584,0.47637003449225174,0.6933333444716502,0.5709156231513347,0.7641025619373227,3.5728090405464172,Normal
0.4813501081650086,0.6273538501666168,0.5117501193765126,0.7300000102369724,0.6193895918648605,0.7217948699709581,3.1826167553663254,Normal
0.5696323940276871,0.5006741882020097,0.5176020514074889,0.5883333454357779,0.692998212289639,0.6615384603598632,2.1703331617172807,Normal
0.5566656361518576,0.4790390913368582,0.4901510889577211,0.655000005843649,0.7881508163762906,0.6294871802737445,1.6211151177994907,Normal
0.5318140664528034,0.36662746740655844,0.5170818052737088,0.6066666732364534,0.8833034177257862,0.6346153888403747,0.4185096616856756,Normal
0.5596827994534348,0.48472413752157084,0.48108271453271745,0.6600000015627504,0.9694793605847467,0.6256410316672119,1.6244368995539844,Normal
0.514077241405093,0.4391796868092086,0.415292558103358,0.6466666694811762,0.8509874367586653,0.6500000067218255,0.3129177240189166,Normal
0.4632196574146944,0.2811455211248168,0.44725064648561014,0.5766666735119184,0.7935368081860251,0.6294871841829646,-1.5038238018751144,Normal
0.48531670997632714,0.38639497901561254,0.4066153168184014,0.6966666749510513,0.8581687701202678,0.6000000044709409,-0.5151867121458055,Normal
0.48004791780115674,0.40301460572076125,0.42545833717863896,0.6733333463492894,0.7163375320290685,0.5794871819320799,-0.18480183184146884,Normal
0.4450647036895004,0.5052331547358984,0.4707052437395542,0.7583333421808147,0.8617594340639134,0.5397435929052359,1.2312320619821548,Normal
0.5445281581853596,0.5488510658639814,0.47651477049300517,0.771666674262389,0.9335727184111359,0.4833333377645037,2.2634247094392776,Normal
0.5935635962240723,0.5086945555769657,0.5159605197685161,0.7216666713335065,0.8958707401599683,0.40641025617569077,2.363770067691803,Normal
0.4685696670688292,0.4649660796018993,0.4869132207799831,0.7449999999352683,0.9838420163593288,0.3269230703035629,1.0104357898235317,Normal
0.5936557474888825,0.46572966250226977,0.5975411841993817,0.8850000020377554,0.8976660743557299,0.22948717790354903,2.558896660804748,Normal
0.47484449931197464,0.51987547223217,0.521209961720285,0.8766666732982611,0.72172352743132,0.1692307741562843,1.9755373299121857,Normal
0.4762161388246022,0.5324692236543641,0.5359978074225575,0.8766666732982611,0.5511669695794887,0.11153847469233463,2.2557206451892853,Normal
0.46248366146411024,0.5890620559027486,0.4276771389542606,0.8266666754513647,0.4236983845257156,0.0628205245831078,1.926675260066986,Normal
0.37507959234001503,0.5847550875246006,0.43746618037453483,0.6983333411436238,0.43985637278533724,0.12179487618871511,1.5448300540447235,Normal
0.39739571906642723,0.5526023172037424,0.4782057378171512,0.611666671814171,0.5601436217403517,0.29358974149635425,1.622936226427555,Normal
0.29378735890926677,0.6208380482865914,0.3849809114752437,0.6083333387937775,0.63195690882473,0.4769230707037338,1.132200963795185,Normal
0.4073122832050339,0.6424050276249035,0.4869479261741499,0.6516666756818729,0.6876122040569695,0.6615384628031259,2.795043297111988,Normal
0.3754337026817213,0.610935402940449,0.4652859573828919,0.6783333414331417,0.6104129224257012,0.7474358996104915,2.090454690158367,Normal
0.43827456855108,0.5273523059790789,0.47671720002682694,0.6633333422061226,0.5350089741348337,0.6871794885334392,1.5090570896863937,Normal
0.4616396171201992,0.4186951472607056,0.5069694792282636,0.6016666749763596,0.6768402122260332,0.6461538454103276,0.6077556610107422,Normal
0.39121592448205983,0.3755592519792484,0.5244200432913525,0.6316666747008948,0.7019748639372851,0.6051282032645209,-0.08209274709224701,Normal
0.4311934064660759,0.351644516409133,0.4508915882717194,0.5466666737873838,0.7809694802775319,0.5871794869635852,-0.8002901077270508,Normal
0.4005618406897493,0.5033130772961674,0.44480988641739116,0.7100000095736189,0.9569120272019418,0.591025639479338,0.7761050537228583,Normal
0.40948808227362077,0.5081037585983343,0.42026837424645497,0.7350000110380595,0.8599640938806227,0.5717948729913547,0.664798531681299,Normal
0.4953952016008796,0.4454425852981421,0.5167777146285915,0.6666666777675089,0.8420107738202509,0.5461538497043037,1.1647282131016252,Normal
0.608486614621745,0.5279392705186722,0.5782285808852732,0.7983333460485159,0.908438064989161,0.5089743571423349,3.191869843751192,Normal
0.5289387435803463,0.447261821685683,0.541394328826133,0.7183333433950984,0.7450628432360884,0.4743589727729011,1.555695842951536,Normal
0.5693985365059764,0.4421441497537785,0.6144356808054509,0.768333343782988,0.8114901316678423,0.4384615362618097,2.312219589948654,Normal
0.46984025769350196,0.4472928277483264,0.4956883290446319,0.811666680671083,0.8617594285896019,0.38589743754605016,0.8847633302211761,Normal
0.45681732499278604,0.44046469546455813,0.553346933532921,0.5933333487778575,0.8779174177045848,0.3525641053182739,1.2358022630214691,Normal
0.7116634612337419,0.7554802374827929,0.8260929437238085,0.7950000079461365,0.9263913850495327,0.2679487265163954,8.461394339799881,Aggressive
0.7393271379046467,0.9403086917525962,0.8250364936705061,0.8683333445587667,0.8689407564768923,0.20000000991918543,10.74543645977974,Aggressive
0.7589968586346594,0.9990303215747615,1.0,0.7983333409665301,0.9533213687326081,0.18205127993597986,13.020883947610855,Aggressive
